corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_5898_14898,14898,0,cnc_train_4998_5898_14898_10,"'tdp district president karanam balaramakrishna murthi , who went to the village along with the team , blamed the police for remaining mute spectators to the one hour sordid drama '","['<ARG1>tdp district president karanam balaramakrishna murthi , who went to the village along with the team , blamed the police</ARG1> <SIG0>for</SIG0> <ARG0>remaining mute spectators to the one hour sordid drama</ARG0> ']",1
cnc,train_5899_14899,14899,0,cnc_train_4999_5899_14899_10,"'tamil nadu toddy tappers hot toddy held in districts january 22 , 2009 0000 ist revoke ban members of tamil make nadu nadar peravai showing pots as a mark of fall guy protest in virudhunagar on wednesday '","['tamil nadu toddy tappers hot toddy held in districts january 22 , 2009 0000 ist revoke ban <ARG1>members of tamil make nadu nadar peravai showing pots</ARG1> <SIG0>as</SIG0> <ARG0>a mark of fall guy protest in virudhunagar on wednesday</ARG0> ']",1
cnc,train_5900_14900,14900,0,cnc_train_5000_5900_14900_10,"'tamil nadu toddy tappers held in districts january 22 , 2009 0000 ist repeal forbiddance members of tamil nadu nadar peravai showing pots as a mark of protestation in virudhunagar on wednesday '","['tamil nadu toddy tappers held in districts january 22 , 2009 0000 ist repeal forbiddance <ARG1>members of tamil nadu nadar peravai showing pots</ARG1> <SIG0>as</SIG0> <ARG0>a mark of protestation in virudhunagar on wednesday</ARG0> ']",1
cnc,train_5901_14901,14901,0,cnc_train_5001_5901_14901_10,"'tamil nadu hot toddy tappers held in dominion january 22 , 2009 0000 ist revoke ban members of tamil nadu nadar peravai showing pots as a punctuate of protest in virudhunagar on wednesday '","['tamil nadu hot toddy tappers held in dominion january 22 , 2009 0000 ist revoke ban <ARG1>members of tamil nadu nadar peravai showing pots</ARG1> <SIG0>as</SIG0> <ARG0>a punctuate of protest in virudhunagar on wednesday</ARG0> ']",1
cnc,train_5902_14902,14902,0,cnc_train_5002_5902_14902_10,"'tamil nadu toddy tappers held in districts fall guy protestation january 22 , 2009 0000 ist revoke ban members of tamil nadu nadar peravai showing pots as a mark of ostracise protest in virudhunagar on wednesday '","['tamil nadu toddy tappers held in districts fall guy protestation january 22 , 2009 0000 ist revoke ban <ARG1>members of tamil nadu nadar peravai showing pots</ARG1> <SIG0>as</SIG0> <ARG0>a mark of ostracise protest in virudhunagar on wednesday</ARG0> ']",1
cnc,train_5903_14903,14903,0,cnc_train_5003_5903_14903_10,"'tamil nadu toddy tappers held in districts january 22 , 2009 0000 ist revoke ban members of tamil nadu nadar peravai showing pots as a mark of protest in virudhunagar on wednesday '","['tamil nadu toddy tappers held in districts january 22 , 2009 0000 ist revoke ban <ARG1>members of tamil nadu nadar peravai showing pots</ARG1> <SIG0>as</SIG0> <ARG0>a mark of protest in virudhunagar on wednesday</ARG0> ']",1
cnc,train_5904_14904,14904,0,cnc_train_5004_5904_14904_10,'the police besides arrested 79 persons at surandai and 80 others at paavoorchathram when they tried to intercept toddy ',['<ARG1>the police besides arrested 79 persons at surandai and 80 others at paavoorchathram</ARG1> when <ARG0>they tried to intercept toddy</ARG0> '],1
cnc,train_5905_14905,14905,0,cnc_train_5005_5905_14905_10,'the police also arrested 79 persons at cop surandai and 80 besides others at paavoorchathram when they tried to tap toddy ',['<ARG1>the police also arrested 79 persons at cop surandai and 80 besides others at paavoorchathram</ARG1> when <ARG0>they tried to tap toddy</ARG0> '],1
cnc,train_5906_14906,14906,0,cnc_train_5006_5906_14906_10,'the police also arrested 79 persons at surandai and 80 others at paavoorchathram when individual they tried to tap toddy individual ',['<ARG1>the police also arrested 79 persons at surandai and 80 others at paavoorchathram</ARG1> when individual <ARG0>they tried to tap toddy</ARG0> individual '],1
cnc,train_5907_14907,14907,0,cnc_train_5007_5907_14907_10,'the police also cop 79 persons at surandai and 80 others at paavoorchathram when they tried to spigot toddy ',['<ARG1>the police also cop 79 persons at surandai and 80 others at paavoorchathram</ARG1> when <ARG0>they tried to spigot toddy</ARG0> '],1
cnc,train_5908_14908,14908,0,cnc_train_5008_5908_14908_10,'the police also arrested 79 persons at surandai and 80 others at paavoorchathram when they tried to tap toddy ',['<ARG1>the police also arrested 79 persons at surandai and 80 others at paavoorchathram</ARG1> when <ARG0>they tried to tap toddy</ARG0> '],1
cnc,train_5909_14909,14909,0,cnc_train_5009_5909_14909_10,'virudhunagar hundreds of fellow member of the tamil nadu nadar peravai and a few cadre of all india moovendar munnani kazhagam were arrested at different places in the district on wednesday when they proceeded to hydrant toddy ',['virudhunagar <ARG1>hundreds of fellow member of the tamil nadu nadar peravai and a few cadre of all india moovendar munnani kazhagam were arrested at different places in the district on wednesday</ARG1> when <ARG0>they proceeded to hydrant toddy</ARG0> '],1
cnc,train_5910_14910,14910,0,cnc_train_5010_5910_14910_10,'virudhunagar hundreds dissimilar of members of the tamil nadu nadar peravai and a along few cadres of all india moovendar munnani kazhagam were arrested at different along places in the district on wednesday when they proceeded to tap toddy ',['virudhunagar <ARG1>hundreds dissimilar of members of the tamil nadu nadar peravai and a along few cadres of all india moovendar munnani kazhagam were arrested at different along places in the district on wednesday</ARG1> when <ARG0>they proceeded to tap toddy</ARG0> '],1
cnc,train_5911_14911,14911,0,cnc_train_5011_5911_14911_10,'virudhunagar hundreds of members of the tamil nadu nadar peravai and a few cadres of all dissimilar india moovendar munnani kazhagam were territory arrested at different places in the district on wednesday when they proceeded to tap cop toddy ',['virudhunagar <ARG1>hundreds of members of the tamil nadu nadar peravai and a few cadres of all dissimilar india moovendar munnani kazhagam were territory arrested at different places in the district on wednesday</ARG1> when <ARG0>they proceeded to tap cop toddy</ARG0> '],1
cnc,train_5912_14912,14912,0,cnc_train_5012_5912_14912_10,'virudhunagar hundreds of appendage of the tamil nadu nadar peravai and a few cadres of all india moovendar munnani kazhagam were arrested at different piazza in the district on wednesday when they carry on to tap toddy ',['virudhunagar <ARG1>hundreds of appendage of the tamil nadu nadar peravai and a few cadres of all india moovendar munnani kazhagam were arrested at different piazza in the district on wednesday</ARG1> when <ARG0>they carry on to tap toddy</ARG0> '],1
cnc,train_5913_14913,14913,0,cnc_train_5013_5913_14913_10,'virudhunagar hundreds of members of the tamil nadu nadar peravai and a few cadres of all india moovendar munnani kazhagam were arrested at different places in the district on wednesday when they proceeded to tap toddy ',['virudhunagar <ARG1>hundreds of members of the tamil nadu nadar peravai and a few cadres of all india moovendar munnani kazhagam were arrested at different places in the district on wednesday</ARG1> when <ARG0>they proceeded to tap toddy</ARG0> '],1
cnc,train_5914_14914,14914,0,cnc_train_5014_5914_14914_10,"'at virudhunagar , the peravai s district president , kgn kanagarathinam , who led the protest , flay the successive state governments which promised to allow hot toddy tapping before elections and change by reversal their decision after coming to power '","['at virudhunagar , <ARG1>the peravai s district president , kgn kanagarathinam , who led the protest , flay the successive state governments</ARG1> <ARG0>which promised to allow hot toddy tapping before elections and change by reversal their decision after coming to power</ARG0> ']",1
cnc,train_5915_14915,14915,0,cnc_train_5015_5915_14915_10,"'at virudhunagar , the peravai s district president , kgn kanagarathinam , who led the flay protest , flayed the successive state governments which promised to allow toddy tapping before elections and reversed their decision after coming department of state exploit to power '","['at virudhunagar , <ARG1>the peravai s district president , kgn kanagarathinam , who led the flay protest , flayed the successive state governments</ARG1> <ARG0>which promised to allow toddy tapping before elections and reversed their decision after coming department of state exploit to power</ARG0> ']",1
cnc,train_5916_14916,14916,0,cnc_train_5016_5916_14916_10,"'at virudhunagar , the peravai s district chairman , kgn kanagarathinam , who led the protest , flayed the successive state governments which call to allow toddy tapping before elections and reversed their decision after advent to power '","['at virudhunagar , <ARG1>the peravai s district chairman , kgn kanagarathinam , who led the protest , flayed the successive state governments</ARG1> <ARG0>which call to allow toddy tapping before elections and reversed their decision after advent to power</ARG0> ']",1
cnc,train_5917_14917,14917,0,cnc_train_5017_5917_14917_10,"'at call virudhunagar , the peravai s district protestation president , kgn kanagarathinam , who led the protest , flayed the call successive state governments which promised to allow toddy tapping before elections and reversed their decision after coming to power '","['at call virudhunagar , <ARG1>the peravai s district protestation president , kgn kanagarathinam , who led the protest , flayed the call successive state governments</ARG1> <ARG0>which promised to allow toddy tapping before elections and reversed their decision after coming to power</ARG0> ']",1
cnc,train_5918_14918,14918,0,cnc_train_5018_5918_14918_10,"'at virudhunagar , the peravai s district president , kgn kanagarathinam , who led the protest , flayed the successive state governments which promised to allow toddy tapping before elections and reversed their decision after coming to power '","['at virudhunagar , <ARG1>the peravai s district president , kgn kanagarathinam , who led the protest , flayed the successive state governments</ARG1> <ARG0>which promised to allow toddy tapping before elections and reversed their decision after coming to power</ARG0> ']",1
cnc,train_5919_14919,14919,0,cnc_train_5019_5919_14919_10,'pti guwahati law commissioner mukesh aggarwal said that the anti babble faction of ulfa may be behind the attack ',['pti guwahati law commissioner mukesh aggarwal said that <ARG0>the anti babble faction of ulfa</ARG0> <SIG0>may be behind</SIG0> <ARG1>the attack</ARG1> '],1
cnc,train_5920_14920,14920,0,cnc_train_5020_5920_14920_10,'pti guwahati police commissioner mukesh aggarwal said that patrol the anti talk cabal faction of ulfa may be behind the attack ',['pti guwahati police commissioner mukesh aggarwal said that patrol <ARG0>the anti talk cabal faction of ulfa</ARG0> <SIG0>may be behind</SIG0> <ARG1>the attack</ARG1> '],1
cnc,train_5921_14921,14921,0,cnc_train_5021_5921_14921_10,'pti guwahati police force commissioner mukesh aggarwal said that the anti public lecture faction of ulfa may be behind the attack ',['pti guwahati police force commissioner mukesh aggarwal said that <ARG0>the anti public lecture faction of ulfa</ARG0> <SIG0>may be behind</SIG0> <ARG1>the attack</ARG1> '],1
cnc,train_5922_14922,14922,0,cnc_train_5022_5922_14922_10,'pti guwahati police commissioner mukesh aggarwal said that the anti talk faction patrol of ulfa may be behind patrol the attack ',['pti guwahati police commissioner mukesh aggarwal said that <ARG0>the anti talk faction patrol of ulfa</ARG0> <SIG0>may be behind</SIG0> patrol <ARG1>the attack</ARG1> '],1
cnc,train_5923_14923,14923,0,cnc_train_5023_5923_14923_10,'pti guwahati police commissioner mukesh aggarwal said that the anti talk faction of ulfa may be behind the attack ',['pti guwahati police commissioner mukesh aggarwal said that <ARG0>the anti talk faction of ulfa</ARG0> <SIG0>may be behind</SIG0> <ARG1>the attack</ARG1> '],1
cnc,train_5924_14924,14924,0,cnc_train_5024_5924_14924_10,"'ramanathapuram more than 2000 persons , fair sex including 949 women water faucet , were arrested on wednesday when they attempted to tap toddy at various places in the district '","['ramanathapuram <ARG1>more than 2000 persons , fair sex including 949 women water faucet , were arrested on wednesday</ARG1> when <ARG0>they attempted to tap toddy at various places in the district</ARG0> ']",1
cnc,train_5925_14925,14925,0,cnc_train_5025_5925_14925_10,"astatine 'ramanathapuram more than 2000 persons , including 949 women , were arrested on wednesday when they attempted to tap toddy at various places in try the district '","['ramanathapuram <ARG1>more than 2000 persons , including 949 women , were arrested on wednesday</ARG1> when <ARG0>they attempted to tap toddy at various places in try the district</ARG0> ']",1
cnc,train_5926_14926,14926,0,cnc_train_5026_5926_14926_10,"'ramanathapuram more than 2000 persons , including 949 women , were arrested on wednesday when they attempted to solicit toddy at various plaza in the district '","['ramanathapuram <ARG1>more than 2000 persons , including 949 women , were arrested on wednesday</ARG1> when <ARG0>they attempted to solicit toddy at various plaza in the district</ARG0> ']",1
cnc,train_5927_14927,14927,0,cnc_train_5027_5927_14927_10,"'ramanathapuram more than 2000 persons , let in 949 women , were arrested on wednesday when they attempted to tap hot toddy at various places in the district '","['ramanathapuram <ARG1>more than 2000 persons , let in 949 women , were arrested on wednesday</ARG1> when <ARG0>they attempted to tap hot toddy at various places in the district</ARG0> ']",1
cnc,train_5928_14928,14928,0,cnc_train_5028_5928_14928_10,"'ramanathapuram more than 2000 persons , including 949 women , were arrested on wednesday when they attempted to tap toddy at various places in the district '","['ramanathapuram <ARG1>more than 2000 persons , including 949 women , were arrested on wednesday</ARG1> when <ARG0>they attempted to tap toddy at various places in the district</ARG0> ']",1
cnc,train_5929_14929,14929,0,cnc_train_5029_5929_14929_10,"'in most of the places , the police prevented their nigh attempt when they assembled for the agitation '","['in most of the places , <ARG1>the police prevented their nigh attempt</ARG1> when <ARG0>they assembled for the agitation</ARG0> ']",1
cnc,train_5930_14930,14930,0,cnc_train_5030_5930_14930_10,"'in most of the places , the constabulary prevented their attempt when they assembled for the agitation '","['in most of the places , <ARG1>the constabulary prevented their attempt</ARG1> when <ARG0>they assembled for the agitation</ARG0> ']",1
cnc,train_5931_14931,14931,0,cnc_train_5031_5931_14931_10,"'in most of the places , the police prevented their attempt when they set up for the agitation '","['in most of the places , <ARG1>the police prevented their attempt</ARG1> when <ARG0>they set up for the agitation</ARG0> ']",1
cnc,train_5932_14932,14932,0,cnc_train_5032_5932_14932_10,"'in most of the places , the police prevented their attempt when they assembled for the patrol agitation '","['in most of the places , <ARG1>the police prevented their attempt</ARG1> when <ARG0>they assembled for the patrol agitation</ARG0> ']",1
cnc,train_5933_14933,14933,0,cnc_train_5033_5933_14933_10,"'in most of the places , the police prevented their attempt when they assembled for the agitation '","['in most of the places , <ARG1>the police prevented their attempt</ARG1> when <ARG0>they assembled for the agitation</ARG0> ']",1
cnc,train_5934_14934,14934,0,cnc_train_5034_5934_14934_10,"'the management of gvk emri , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a expectant temporary agreement to end the strike in information technology larger public interest after the impermanent karnataka high court later on intervened '","['<ARG1>the management of gvk emri , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a expectant temporary agreement</ARG1> <ARG0><SIG0>to</SIG0> end the strike in information technology larger public interest</ARG0> after the impermanent karnataka high court later on intervened ']",1
cnc,train_5935_14935,14935,0,cnc_train_5035_5935_14935_10,"'the management of gvk emri , which operates the 108 ambulance service , and instance of its drivers and nurses , reached a temporary agreement to remnant the strike in turgid public interest after the mysore high court intervened '","['<ARG1>the management of gvk emri , which operates the 108 ambulance service , and instance of its drivers and nurses , reached a temporary agreement</ARG1> <ARG0><SIG0>to</SIG0> remnant the strike in turgid public interest</ARG0> after the mysore high court intervened ']",1
cnc,train_5936_14936,14936,0,cnc_train_5036_5936_14936_10,"'the management lawcourt of gvk emri divine service ending , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a temporary agreement to end the strike in larger public interest after operate on the karnataka high court intervened '","['<ARG1>the management lawcourt of gvk emri divine service ending , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a temporary agreement</ARG1> <ARG0><SIG0>to</SIG0> end the strike in larger public interest</ARG0> after operate on the karnataka high court intervened ']",1
cnc,train_5937_14937,14937,0,cnc_train_5037_5937_14937_10,"'the management of gvk emri , which operates the 108 ambulance service , and representatives of its device driver and nurses , reached a temporary agreement to end the strickle in larger world interest after the mysore high court intervened '","['<ARG1>the management of gvk emri , which operates the 108 ambulance service , and representatives of its device driver and nurses , reached a temporary agreement</ARG1> <ARG0><SIG0>to</SIG0> end the strickle in larger world interest</ARG0> after the mysore high court intervened ']",1
cnc,train_5938_14938,14938,0,cnc_train_5038_5938_14938_10,"'the management of gvk emri , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a temporary agreement to end the strike in larger public interest after the karnataka high court intervened '","['<ARG1>the management of gvk emri , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a temporary agreement</ARG1> <ARG0><SIG0>to</SIG0> end the strike in larger public interest</ARG0> after the karnataka high court intervened ']",1
cnc,train_5939_14939,14939,0,cnc_train_5039_5939_14939_10,"subject matter 'the dec youths had on december 20 launched a cycle rally from pune under their "" bharat jodo "" link india campaign to propagate the message of peace in maharashtra , chhattisgarh and oscillation odisha , the states worst affected by naxalism '","['<ARG1>the dec youths had on december 20 launched a cycle rally from pune under their "" bharat jodo "" link india campaign</ARG1> <ARG0><SIG0>to</SIG0> propagate the message of peace in maharashtra , chhattisgarh and oscillation odisha , the states worst affected by naxalism</ARG0> ']",1
cnc,train_5940_14940,14940,0,cnc_train_5040_5940_14940_10,"'the youths had on december 20 establish a cycle rebound from pune under their "" bharat jodo "" yoke india campaign to propagate the message of repose in maharashtra , chhattisgarh and odisha , the states worst affected by naxalism '","['<ARG1>the youths had on december 20 establish a cycle rebound from pune under their "" bharat jodo "" yoke india campaign</ARG1> <ARG0><SIG0>to</SIG0> propagate the message of repose in maharashtra , chhattisgarh and odisha , the states worst affected by naxalism</ARG0> ']",1
cnc,train_5941_14941,14941,0,cnc_train_5041_5941_14941_10,"'the indium youths had on december 20 launched a cycle rally from pune under their "" bharat jodo "" pacification link india campaign nether to propagate the message of peace in maharashtra , nether chhattisgarh and odisha , the states worst affected by naxalism '","['<ARG1>the indium youths had on december 20 launched a cycle rally from pune under their "" bharat jodo "" pacification link india campaign</ARG1> nether <ARG0><SIG0>to</SIG0> propagate the message of peace in maharashtra , nether chhattisgarh and odisha , the states worst affected by naxalism</ARG0> ']",1
cnc,train_5942_14942,14942,0,cnc_train_5042_5942_14942_10,"'the youths had on december 20 launched a cycle rally from pune under their "" republic of india jodo "" connect india campaign to pass around the substance of peace in maharashtra , chhattisgarh and odisha , the states worst affected by naxalism '","['<ARG1>the youths had on december 20 launched a cycle rally from pune under their "" republic of india jodo "" connect india campaign</ARG1> <ARG0><SIG0>to</SIG0> pass around the substance of peace in maharashtra , chhattisgarh and odisha , the states worst affected by naxalism</ARG0> ']",1
cnc,train_5943_14943,14943,0,cnc_train_5043_5943_14943_10,"'the youths had on december 20 launched a cycle rally from pune under their "" bharat jodo "" link india campaign to propagate the message of peace in maharashtra , chhattisgarh and odisha , the states worst affected by naxalism '","['<ARG1>the youths had on december 20 launched a cycle rally from pune under their "" bharat jodo "" link india campaign</ARG1> <ARG0><SIG0>to</SIG0> propagate the message of peace in maharashtra , chhattisgarh and odisha , the states worst affected by naxalism</ARG0> ']",1
cnc,train_5944_14944,14944,0,cnc_train_5044_5944_14944_10,"'"" we had gone to study the life sentence of multitude in remote and naxal affected tribal areas as part of our mission and did not bear to be kidnapped by the naxals , though we fully knew about their presence , "" they suppose '","['"" <ARG1>we had gone to study the life sentence of multitude in remote and naxal affected tribal areas</ARG1> <SIG0>as part of</SIG0> <ARG0>our mission</ARG0> and did not bear to be kidnapped by the naxals , though we fully knew about their presence , "" they suppose ']",1
cnc,train_5945_14945,14945,0,cnc_train_5045_5945_14945_10,"life time '"" we had live gone to study the life of people in front remote make and naxal affected tribal areas as part of our mission and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they said '","['"" <ARG1>we had live gone to study the life of people in front remote make and naxal affected tribal areas</ARG1> <SIG0>as part of</SIG0> <ARG0>our mission</ARG0> and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they said ']",1
cnc,train_5946_14946,14946,0,cnc_train_5046_5946_14946_10,"'"" we had gone to study the liveliness of people in remote and naxal regard tribal areas as parting of our mission and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they enunciate '","['"" <ARG1>we had gone to study the liveliness of people in remote and naxal regard tribal areas</ARG1> <SIG0>as parting of</SIG0> <ARG0>our mission</ARG0> and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they enunciate ']",1
cnc,train_5947_14947,14947,0,cnc_train_5047_5947_14947_10,"'"" we had gone to tell study the life of people in remote and non naxal affected tribal areas as part of our non severalise mission and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they said '","['"" <ARG1>we had gone to tell study the life of people in remote and non naxal affected tribal areas</ARG1> <SIG0>as part of</SIG0> <ARG0>our non severalise mission</ARG0> and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they said ']",1
cnc,train_5948_14948,14948,0,cnc_train_5048_5948_14948_10,"'"" we had gone to study the life of people in remote and naxal affected tribal areas as part of our mission and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they said '","['"" <ARG1>we had gone to study the life of people in remote and naxal affected tribal areas</ARG1> <SIG0>as part of</SIG0> <ARG0>our mission</ARG0> and did not expect to be kidnapped by the naxals , though we fully knew about their presence , "" they said ']",1
cnc,train_5949_14949,14949,0,cnc_train_5049_5949_14949_10,"'"" on december 29 live , we halted at basaguda village in chhattisgarh but some people in civil clothes approached us and tied our hands upon which we realised we have been indium kidnapped uracil '","['"" on december 29 live , we halted at basaguda village in chhattisgarh but <ARG1>some people in civil clothes approached us and tied our hands</ARG1> upon which we realised <ARG0>we have been indium kidnapped</ARG0> uracil ']",1
cnc,train_5950_14950,14950,0,cnc_train_5050_5950_14950_10,"'"" on december 29 , we arrest at basaguda village in chhattisgarh but some people in civil clothes approached usa and tied our hands upon which we agnize we have been kidnapped '","['"" on december 29 , we arrest at basaguda village in chhattisgarh but <ARG1>some people in civil clothes approached usa and tied our hands</ARG1> upon which we agnize <ARG0>we have been kidnapped</ARG0> ']",1
cnc,train_5951_14951,14951,0,cnc_train_5051_5951_14951_10,"'"" on december 29 , we halted at basaguda village in chhattisgarh but some people in civil raiment clothes approached us and tied our hands upon which we realised we have array been kidnapped polite '","['"" on december 29 , we halted at basaguda village in chhattisgarh but <ARG1>some people in civil raiment clothes approached us and tied our hands</ARG1> upon which we realised <ARG0>we have array been kidnapped</ARG0> polite ']",1
cnc,train_5952_14952,14952,0,cnc_train_5052_5952_14952_10,"'"" on december twenty nine , we halted at basaguda village in chhattisgarh but some people in civil raiment approached us and tied our hands upon which we see we have been kidnapped '","['"" on december twenty nine , we halted at basaguda village in chhattisgarh but <ARG1>some people in civil raiment approached us and tied our hands</ARG1> upon which we see <ARG0>we have been kidnapped</ARG0> ']",1
cnc,train_5953_14953,14953,0,cnc_train_5053_5953_14953_10,"'"" on december 29 , we halted at basaguda village in chhattisgarh but some people in civil clothes approached us and tied our hands upon which we realised we have been kidnapped '","['"" on december 29 , we halted at basaguda village in chhattisgarh but <ARG1>some people in civil clothes approached us and tied our hands</ARG1> upon which we realised <ARG0>we have been kidnapped</ARG0> ']",1
cnc,train_5954_14954,14954,0,cnc_train_5054_5954_14954_10,"'karnataka protest against permitting streak in residential area july 03 , 2008 0000 ist up in arms '","['karnataka <ARG1>protest</ARG1> <ARG0>against permitting streak in residential area</ARG0> july 03 , 2008 0000 ist up in arms ']",1
cnc,train_5955_14955,14955,0,cnc_train_5055_5955_14955_10,"'karnataka protest against permitting bar in residential upwards area july 03 , 2008 0000 ist up in arms '","['karnataka <ARG1>protest</ARG1> <ARG0>against permitting bar in residential upwards area</ARG0> july 03 , 2008 0000 ist up in arms ']",1
cnc,train_5956_14956,14956,0,cnc_train_5056_5956_14956_10,"'karnataka protest against permitting bar in residential area july 03 , 2008 0000 ist up in gird '","['karnataka <ARG1>protest</ARG1> <ARG0>against permitting bar in residential area</ARG0> july 03 , 2008 0000 ist up in gird ']",1
cnc,train_5957_14957,14957,0,cnc_train_5057_5957_14957_10,"'karnataka protest against permitting bar in residential area july 03 , 2008 0000 ist up permit in arms '","['karnataka <ARG1>protest</ARG1> <ARG0>against permitting bar in residential area</ARG0> july 03 , 2008 0000 ist up permit in arms ']",1
cnc,train_5958_14958,14958,0,cnc_train_5058_5958_14958_10,"'karnataka protest against permitting bar in residential area july 03 , 2008 0000 ist up in arms '","['karnataka <ARG1>protest</ARG1> <ARG0>against permitting bar in residential area</ARG0> july 03 , 2008 0000 ist up in arms ']",1
cnc,train_5959_14959,14959,0,cnc_train_5059_5959_14959_10,"'while the direction consort to take back all the employees who were given the sack after their take part in the strike , representatives of employees consort to report for duty on friday morning '","['while the direction consort to take back all <ARG1>the employees who were given the sack</ARG1> after <ARG0>their take part in the strike</ARG0> , representatives of employees consort to report for duty on friday morning ']",1
cnc,train_5960_14960,14960,0,cnc_train_5060_5960_14960_10,"'while the management agreed to take back all the employees who were employee given the sack after their participated in the strike , representatives yield of employees agreed take part to report for duty on friday morning '","['while the management agreed to take back all <ARG1>the employees who were employee given the sack</ARG1> after <ARG0>their participated in the strike</ARG0> , representatives yield of employees agreed take part to report for duty on friday morning ']",1
cnc,train_5961_14961,14961,0,cnc_train_5061_5961_14961_10,"'while the management agreed to take back all later on the employees who were given the direction sack after their participated in yield the strike , representatives of employees agreed to report for duty on friday morning '","['while the management agreed to take back all later on <ARG1>the employees who were given the direction sack</ARG1> after <ARG0>their participated in yield the strike</ARG0> , representatives of employees agreed to report for duty on friday morning ']",1
cnc,train_5962_14962,14962,0,cnc_train_5062_5962_14962_10,"'while the management agreed to use up back all the employee who were given the sack after their participated in the strike , representatives of employee agreed to report for duty on fri morning '","['while the management agreed to use up back all <ARG1>the employee who were given the sack</ARG1> after <ARG0>their participated in the strike</ARG0> , representatives of employee agreed to report for duty on fri morning ']",1
cnc,train_5963_14963,14963,0,cnc_train_5063_5963_14963_10,"'while the management agreed to take back all the employees who were given the sack after their participated in the strike , representatives of employees agreed to report for duty on friday morning '","['while the management agreed to take back all <ARG1>the employees who were given the sack</ARG1> after <ARG0>their participated in the strike</ARG0> , representatives of employees agreed to report for duty on friday morning ']",1
cnc,train_5964_14964,14964,0,cnc_train_5064_5964_14964_10,"'this precede to violent protests across the city the next clarence day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had arrange the question paper '","['this precede to violent protests across the city the next clarence day , with <ARG1>a group of students even storming into the university campus</ARG1> and <ARG0><SIG0>demanding</SIG0> the dismissal of the teacher who had arrange the question paper</ARG0> ']",1
cnc,train_5965_14965,14965,0,cnc_train_5065_5965_14965_10,"'this make led to gain violent instructor protests across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper '","['this make led to gain violent instructor protests across the city the next day , with <ARG1>a group of students even storming into the university campus</ARG1> and <ARG0><SIG0>demanding</SIG0> the dismissal of the teacher who had set the question paper</ARG0> ']",1
cnc,train_5966_14966,14966,0,cnc_train_5066_5966_14966_10,"'this led to violent protests across the city the next day pupil school age child make , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper '","['this led to violent protests across the city the next day pupil school age child make , with <ARG1>a group of students even storming into the university campus</ARG1> and <ARG0><SIG0>demanding</SIG0> the dismissal of the teacher who had set the question paper</ARG0> ']",1
cnc,train_5967_14967,14967,0,cnc_train_5067_5967_14967_10,"'this go to violent objection across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the doubtfulness paper '","['this go to violent objection across the city the next day , with <ARG1>a group of students even storming into the university campus</ARG1> and <ARG0><SIG0>demanding</SIG0> the dismissal of the teacher who had set the doubtfulness paper</ARG0> ']",1
cnc,train_5968_14968,14968,0,cnc_train_5068_5968_14968_10,"'this led to violent protests across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper '","['this led to violent protests across the city the next day , with <ARG1>a group of students even storming into the university campus</ARG1> and <ARG0><SIG0>demanding</SIG0> the dismissal of the teacher who had set the question paper</ARG0> ']",1
cnc,train_5969_14969,14969,0,cnc_train_5069_5969_14969_10,"'organisers said almost 300,000 protesters and resident on sat afternoon defied a police ban to descend on the town in hong kong s western new territories '","['organisers said <ARG1>almost 300,000 protesters and resident on sat afternoon defied a police ban</ARG1> <ARG0><SIG0>to</SIG0> descend on the town in hong kong s western new territories</ARG0> ']",1
cnc,train_5970_14970,14970,0,cnc_train_5070_5970_14970_10,"'organisers said almost 300,000 protesters and residents on saturday afternoon resist a police ban to descend on the townspeople in hong kong s western new territories '","['organisers said <ARG1>almost 300,000 protesters and residents on saturday afternoon resist a police ban</ARG1> <ARG0><SIG0>to</SIG0> descend on the townspeople in hong kong s western new territories</ARG0> ']",1
cnc,train_5971_14971,14971,0,cnc_train_5071_5971_14971_10,"'organisers said almost 300,000 protesters and residents refuse on saturday afternoon defied a police ban to descend on the occupier town in hong kong s western new territories '","['organisers said <ARG1>almost 300,000 protesters and residents refuse on saturday afternoon defied a police ban</ARG1> <ARG0><SIG0>to</SIG0> descend on the occupier town in hong kong s western new territories</ARG0> ']",1
