corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1775_10775,10775,0,cnc_train_875_1775_10775_10,"The crime rate is increasing rapidly , because of the lack of police presence in the neighborhood .","<ARG1>The crime rate is increasing rapidly</ARG1> , <SIG0>because of</SIG0> <ARG0>the lack of police presence in the neighborhood</ARG0> .",1
cnc,train_1776_10776,10776,0,cnc_train_876_1776_10776_10,"'On May 3, 2020, a massive thunderstorm hit the coastal town of Miami causing widespread power outages. The strong winds and heavy rain led to fallen power lines and damaged transformers, leaving residents without electricity for several days. The local electric company worked tirelessly to restore power, but the extensive damage required significant repairs.'","'On May 3, 2020, a massive thunderstorm hit <ARG0>the coastal town of Miami</ARG0> causing <ARG1>widespread power outages</ARG1>. The strong winds and heavy rain led to fallen power lines and damaged transformers, leaving residents without electricity for several days. The local electric company worked tirelessly to restore power, but the extensive damage required significant repairs.'",1
cnc,train_1777_10777,10777,0,cnc_train_877_1777_10777_10,"'The lack of proper maintenance of the electrical system caused the power outage , leading to chaos in the city.'","'The lack of proper maintenance of <ARG0>the electrical system</ARG0> <ARG1><SIG0>caused</SIG0> the power outage</ARG1> , leading to chaos in the city.'",1
cnc,train_1778_10778,10778,0,cnc_train_878_1778_10778_10,"'A heavy rainstorm flooded the city streets last night , causing traffic congestion , according to local reports.'","'<ARG0>A heavy rainstorm flooded the city streets last night</ARG0> , <ARG1><SIG0>causing</SIG0> traffic congestion</ARG1> , according to local reports.'",1
cnc,train_1779_10779,10779,0,cnc_train_879_1779_10779_10,"'The heavy rainfall caused severe flooding in the city, leading to widespread damage to homes and infrastructure.'","'<ARG1>The heavy rainfall caused severe flooding</ARG1> in the city, <SIG0>leading to</SIG0> <ARG0>widespread damage to homes and infrastructure</ARG0>.'",1
cnc,train_1780_10780,10780,0,cnc_train_880_1780_10780_10,"'The traffic jam lasted for hours because there was a major accident on the highway , causing a delay in everyone's commute.'","'<ARG1>The traffic jam lasted for hours</ARG1> <SIG0>because</SIG0> <ARG0>there was a major accident on the highway</ARG0> , causing a delay in everyone's commute.'",1
cnc,train_1781_10781,10781,0,cnc_train_881_1781_10781_10,"'A heavy rainstorm caused widespread flooding in the city , resulting in road closures and property damage.'","'<ARG0>A heavy rainstorm caused widespread flooding in the city</ARG0> , <ARG1><SIG0>resulting in road closures and property damage</SIG0>.</ARG1>'",1
cnc,train_1782_10782,10782,0,cnc_train_882_1782_10782_10,"'Amidst heavy rainfall, the road near the construction site became flooded due to the blocked drainage system.'","'Amidst heavy rainfall, the road near the construction site <ARG1>became flooded</ARG1> <ARG0><SIG0>due to the blocked drainage system</SIG0></ARG0>.'",1
cnc,train_1783_10783,10783,0,cnc_train_883_1783_10783_10,The teacher explained that the lack of discipline in the classroom disrupts the learning environment resulting in poor academic performance.,The teacher explained that <ARG0>the lack of discipline in the classroom disrupts the learning environment</ARG0> <SIG0>resulting in</SIG0> <ARG1>poor academic performance</ARG1>.,1
cnc,train_1784_10784,10784,0,cnc_train_884_1784_10784_10,"""'New Research Shows Link Between Excessive Screen Time and Decreased Mental Well-being' Study published on 10th July 2021 08:30 AM A recent study conducted by psychologists at a renowned university has found evidence of a negative correlation between excessive screen time and mental well-being, suggesting that reducing screen time may improve one's overall mental health.""","""'New Research Shows Link Between Excessive Screen Time and Decreased Mental Well-being' Study published on 10th July 2021 08:30 AM <ARG0>A recent study conducted by psychologists at a renowned university</ARG0> <ARG1><SIG0>has found</SIG0> evidence of a negative correlation between excessive screen time and mental well-being</ARG1>, suggesting that reducing screen time may improve one's overall mental health.""",1
cnc,train_1785_10785,10785,0,cnc_train_885_1785_10785_10,'The heavy rain led to floods in the city.','The heavy rain <SIG0>led to</SIG0> <ARG1>floods</ARG1> <ARG0>in the city</ARG0>.',1
cnc,train_1786_10786,10786,0,cnc_train_886_1786_10786_10,"'The heavy rain , therefore , caused the flooding resulting in the evacuation of the residents .'","'The heavy rain , therefore , <ARG0>caused the flooding</ARG0> <SIG0>resulting in</SIG0> <ARG1>the evacuation of the residents</ARG1> .'",1
cnc,train_1787_10787,10787,0,cnc_train_887_1787_10787_10,"Heavy rain and strong winds caused widespread flooding and power outages across the city, resulting in extensive damage to buildings and infrastructure.","<ARG0>Heavy rain and strong winds</ARG0> <SIG0>caused widespread flooding and power outages</SIG0> <ARG1>across the city, resulting in extensive damage to buildings and infrastructure</ARG1>.",1
cnc,train_1788_10788,10788,0,cnc_train_888_1788_10788_10,'The increase in pollution levels in the city has led to a rise in respiratory problems due to the lack of strict regulations on emissions.','<ARG1>The increase in pollution levels in the city has led to a rise in respiratory problems</ARG1> <SIG0>due to</SIG0> <ARG0>the lack of strict regulations on emissions</ARG0>.',1
cnc,train_1789_10789,10789,0,cnc_train_889_1789_10789_10,"Describing the success as ""a remarkable achievement"", the coach announced, ""The team will continue to train hard to maintain their winning streak.""","Describing the success as ""a remarkable achievement"", the coach announced, ""<ARG1>The team will continue to train hard</ARG1> <ARG0>to maintain their winning streak</ARG0>.""",1
cnc,train_1790_10790,10790,0,cnc_train_890_1790_10790_10,"'The company's profits have declined due to the decrease in consumer spending , according to the latest financial report.'","'<ARG1>The company's profits have declined</ARG1> <SIG0>due to</SIG0> <ARG0>the decrease in consumer spending</ARG0> , according to the latest financial report.'",1
cnc,train_1791_10791,10791,0,cnc_train_891_1791_10791_10,"""`` After realizing the danger, she stepped on the brakes that prevented a major accident '' .""","""`` After realizing the danger, <ARG0>she stepped on the brakes</ARG0> <ARG1><SIG0>that prevented</SIG0> a major accident</ARG1> '' .""",1
cnc,train_1792_10792,10792,0,cnc_train_892_1792_10792_10,'The company implemented cost-cutting measures resulting in layoffs and reduced salaries.','<ARG1>The company implemented cost-cutting measures</ARG1> <SIG0>resulting in</SIG0> <ARG0>layoffs and reduced salaries</ARG0>.',1
cnc,train_1793_10793,10793,0,cnc_train_893_1793_10793_10,"After the heavy rainfall, the streets were flooded causing traffic jams and delays in public transportation.","After the heavy rainfall, <ARG1>the streets were flooded</ARG1> <SIG0>causing</SIG0> <ARG0>traffic jams and delays in public transportation</ARG0>.",1
cnc,train_1794_10794,10794,0,cnc_train_894_1794_10794_10,'The increase in sales is because of the new marketing strategy the company implemented.','<ARG1>The increase in sales</ARG1> <SIG0>is because of</SIG0> <ARG0>the new marketing strategy</ARG0> the company implemented.',1
cnc,train_1795_10795,10795,0,cnc_train_895_1795_10795_10,"'Stock prices plummeted , triggering panic selling as investors reacted to negative earnings reports.'","'<ARG1>Stock prices plummeted</ARG1> , <SIG0>triggering panic selling</SIG0> <ARG0>as investors reacted to negative earnings reports</ARG0>.'",1
cnc,train_1796_10796,10796,0,cnc_train_896_1796_10796_10,The teacher chastised the student because of continuous disruption in the class.,The teacher chastised <ARG1>the student</ARG1> <SIG0>because of</SIG0> <ARG0>continuous disruption in the class</ARG0>.,1
cnc,train_1797_10797,10797,0,cnc_train_897_1797_10797_10,"'Upon receiving a low grade on his exam, John decided to study harder in order to improve his performance, realizing that his lack of preparation was the cause of his poor results.'","'Upon receiving a low grade on his exam, <ARG1>John decided to study harder</ARG1> in order to improve his performance, <ARG0>realizing that his lack of preparation was the cause of his poor results</ARG0>.'",1
cnc,train_1798_10798,10798,0,cnc_train_898_1798_10798_10,""" The heavy rainstorm flooded the streets resulting in widespread damage to cars and buildings.""",""" <ARG0>The heavy rainstorm flooded the streets</ARG0> <SIG0>resulting in</SIG0> <ARG1>widespread damage to cars and buildings</ARG1>.""",1
cnc,train_1799_10799,10799,0,cnc_train_899_1799_10799_10,"'Noticing a strange smell in the kitchen, Sarah quickly realized there was a gas leak , posing a potential danger .","'Noticing a strange smell in the kitchen, Sarah quickly realized <ARG0>there was a gas leak</ARG0> , <ARG1>posing a potential danger</ARG1> .",1
cnc,train_1800_10800,10800,0,cnc_train_900_1800_10800_10,'Students are more motivated to study : because teachers use interactive and engaging teaching methods.,'Students <ARG1>are more motivated to study</ARG1> : because teachers <ARG0>use interactive and engaging teaching methods</ARG0>.,1
cnc,train_1801_10801,10801,0,cnc_train_901_1801_10801_10,'The company's profits soared when they implemented new marketing strategies.','<ARG1>The company's profits soared</ARG1> when <ARG0>they implemented new marketing strategies</ARG0>.',1
cnc,train_1802_10802,10802,0,cnc_train_902_1802_10802_10,"'Due to rising unemployment rates and limited job opportunities, frustration and despair led to a surge in crime rates.'","'Due to rising unemployment rates and limited job opportunities, <ARG0>frustration and despair</ARG0> <SIG0>led to</SIG0> <ARG1>a surge in crime rates</ARG1>.'",1
cnc,train_1803_10803,10803,0,cnc_train_903_1803_10803_10,"'After the announcement, the stock prices plummeted due to the fear of an economic downturn.'","'After the announcement, <ARG1>the stock prices plummeted</ARG1> <ARG0><SIG0>due to the fear of an economic downturn</SIG0>.'",1
cnc,train_1804_10804,10804,0,cnc_train_904_1804_10804_10,"""In order to reduce traffic congestion, the city implemented a new public transportation system.""","""<ARG0><SIG0>In order to</SIG0> reduce traffic congestion, </ARG0><ARG1>the city implemented a new public transportation system.</ARG1>""",1
cnc,train_1805_10805,10805,0,cnc_train_905_1805_10805_10,'He failed the exam because he didn't study.','<ARG1>He failed the exam</ARG1> <SIG0>because</SIG0> <ARG0>he didn't study</ARG0>.',1
cnc,train_1806_10806,10806,0,cnc_train_906_1806_10806_10,"'Since the weather forecast predicts heavy rain, the outdoor event has been postponed.'","'<SIG0>Since</SIG0> <ARG0>the weather forecast predicts heavy rain</ARG0>, <ARG1>the outdoor event has been postponed</ARG1>.'",1
cnc,train_1807_10807,10807,0,cnc_train_907_1807_10807_10,"""During the strike, the workers picketed outside the factory as a means to demand better working conditions.""","""During the strike, <ARG1>the workers picketed outside the factory </ARG1><ARG0><SIG0>as a means to demand better working conditions</SIG0></ARG0>.""",1
cnc,train_1808_10808,10808,0,cnc_train_908_1808_10808_10,'The cancellation of the event led to disappointment among the attendees as they had been eagerly anticipating it since the announcement.','The cancellation of the event <ARG1>led to disappointment among the attendees</ARG1> <SIG0>as they had been eagerly anticipating it</SIG0> <ARG0>since the announcement</ARG0>.',1
cnc,train_1809_10809,10809,0,cnc_train_909_1809_10809_10,'The stock market crashed yesterday due to fears of an economic recession and uncertainty in global markets.','<ARG1>The stock market crashed yesterday</ARG1> <SIG0>due to</SIG0> <ARG0>fears of an economic recession and uncertainty in global markets</ARG0>.',1
cnc,train_1810_10810,10810,0,cnc_train_910_1810_10810_10,'Due to heavy rainfall and flooding several roads were closed causing traffic congestion in the city.','<ARG0>Due to heavy rainfall and flooding</ARG0> <SIG0>several roads were closed</SIG0> <ARG1>causing traffic congestion in the city</ARG1>.',1
cnc,train_1811_10811,10811,0,cnc_train_911_1811_10811_10,"'The store experienced a significant increase in sales due to a successful marketing campaign , the company's profits soared.'","'<ARG1>The store experienced a significant increase in sales</ARG1> <SIG0>due to</SIG0> <ARG0>a successful marketing campaign</ARG0> , the company's profits soared.'",1
cnc,train_1812_10812,10812,0,cnc_train_912_1812_10812_10,"'AP PATNA: In an effort to reduce pollution levels in the city, the local government has implemented a new policy that encourages the use of bicycles and public transportation.'","'AP PATNA: In an effort <ARG0><SIG0>to reduce pollution levels in the city</SIG0></ARG0>, the local government has implemented a new policy <ARG1>that encourages the use of bicycles and public transportation</ARG1>.'",1
cnc,train_1813_10813,10813,0,cnc_train_913_1813_10813_10,"""Despite widespread protests, the government's decision to increase fuel prices resulted in rising inflation.""","""Despite widespread protests, the government's decision <ARG1>to increase fuel prices</ARG1> <SIG0>resulted in <ARG0>rising inflation</SIG0>.""",1
cnc,train_1814_10814,10814,0,cnc_train_914_1814_10814_10,"'Nevertheless, the government's lack of action led to a decline in the economy.'","'Nevertheless, the government's lack of action <ARG1>led to</ARG1> <ARG0><SIG0>a decline</SIG0> in the economy</ARG0>.'",1
cnc,train_1815_10815,10815,0,cnc_train_915_1815_10815_10,"""But his hard work resulted in him getting a promotion at work.""","""But <ARG0>his hard work</ARG0> <SIG0>resulted in</SIG0> <ARG1>him getting a promotion at work.</ARG1>""",1
cnc,train_1816_10816,10816,0,cnc_train_916_1816_10816_10,"'After the company's stock plummeted due to the CEO's scandalous behavior, the board of directors decided to initiate a thorough investigation which ultimately led to the CEO's resignation and the appointment of a new leader.'","'After <ARG0>the company's stock plummeted due to the CEO's scandalous behavior</ARG0>, <SIG0>the board of directors decided to initiate a thorough investigation</SIG0> which ultimately led to <ARG1>the CEO's resignation and the appointment of a new leader</ARG1>.'",1
cnc,train_1817_10817,10817,0,cnc_train_917_1817_10817_10,"- After witnessing the devastating earthquake, people came together to support the affected communities, organizing relief efforts and providing essential supplies.","- After witnessing the devastating earthquake, <ARG0><SIG0>people came together</SIG0> to support the affected communities</ARG0>, <ARG1>organizing relief efforts and providing essential supplies</ARG1>.",1
cnc,train_1818_10818,10818,0,cnc_train_918_1818_10818_10,"'Because they neglected their responsibilities , the project failed . ""'","'<SIG0>Because</SIG0> <ARG0>they neglected their responsibilities</ARG0> , <ARG1>the project failed</ARG1> . ""'",1
cnc,train_1819_10819,10819,0,cnc_train_919_1819_10819_10,"""Rapid technological advancements in the field of artificial intelligence have led to a decrease in job opportunities for certain professions.""","""<ARG1>Rapid technological advancements in the field of artificial intelligence <SIG0>have led to</SIG0> <ARG0>a decrease in job opportunities for certain professions</ARG0>.""",1
cnc,train_1820_10820,10820,0,cnc_train_920_1820_10820_10,"""Due to the recent spike in pollution levels, the government has implemented stricter regulations on industrial emissions. The new policies aim to reduce air pollution and improve public health, by imposing fines on non-compliant factories and promoting the use of clean energy sources.""","""Due to the recent spike in pollution levels, <SIG0>the government has implemented stricter regulations on industrial emissions</SIG0>. <ARG0>The new policies aim to reduce air pollution and improve public health</ARG0>, <ARG1>by imposing fines on non-compliant factories and promoting the use of clean energy sources</ARG1>.""",1
cnc,train_1821_10821,10821,0,cnc_train_921_1821_10821_10,'The company's stock plummeted due to <SIG1>a disappointing earnings report</SIG1>.','<ARG1>The company's stock plummeted</ARG1> <SIG0>due to</SIG0> <ARG0><SIG1>a disappointing earnings report</SIG1>.</ARG0>',1
cnc,train_1822_10822,10822,0,cnc_train_922_1822_10822_10,"In 2020, protesting against the government's new tax policies, citizens took to the streets in massive demonstrations.","In 2020, <ARG0><SIG0>protesting against</SIG0> the government's new tax policies</ARG0>, <ARG1>citizens took to the streets in massive demonstrations</ARG1>.",1
cnc,train_1823_10823,10823,0,cnc_train_923_1823_10823_10,"'The heavy rain caused severe flooding and many houses were damaged and people had to be evacuated , the news reported.'","'<ARG0>The heavy rain caused severe flooding</ARG0> and <ARG1>many houses were damaged and people had to be evacuated</ARG1> , the news reported.'",1
cnc,train_1824_10824,10824,0,cnc_train_924_1824_10824_10,"""Due to a sudden collapse in the stock market, many investors panicked and started selling their shares, which led to a significant drop in the overall market value,"" financial expert John Smith explained.","""Due to a sudden collapse in the stock market, <ARG0>many investors panicked and started selling their shares</ARG0>, which <SIG0>led to</SIG0> <ARG1>a significant drop in the overall market value</ARG1>,"" financial expert John Smith explained.",1
cnc,train_1825_10825,10825,0,cnc_train_925_1825_10825_10,"'Militants launch surprise attack, two injured in assault on security outpost - Local News Agency, Local News Agency: Kabul, Afghanistan, March 2, Mon Mar 3 2021, 09:30 hrs In a sudden and unexpected move, two security personnel, including a police officer, sustained injuries during an assault by militants on a security outpost in a remote area of the country.'","'Militants launch surprise attack, two injured in assault on security outpost - Local News Agency, Local News Agency: Kabul, Afghanistan, March 2, Mon Mar 3 2021, 09:30 hrs In a sudden and unexpected move, <ARG1>two security personnel, including a police officer, sustained injuries</ARG1> during <ARG0>an assault by militants on a security outpost</ARG0> in a remote area of the country.'",1
cnc,train_1826_10826,10826,0,cnc_train_926_1826_10826_10,"'Public health officials reported that the increase in smoking rates among teenagers , coupled with a lack of anti-smoking campaigns targeting this age group has led to a rise in youth smoking-related illnesses.'","'Public health officials reported that <ARG0>the increase in smoking rates among teenagers , coupled with a lack of anti-smoking campaigns targeting this age group</ARG0> has led to <ARG1>a rise in youth smoking-related illnesses</ARG1>.'",1
cnc,train_1827_10827,10827,0,cnc_train_927_1827_10827_10,"The construction workers accidentally hit a gas pipe while digging, which resulted in a major gas leak causing the evacuation of nearby buildings due to safety concerns.","The construction workers accidentally hit a gas pipe while digging, which <SIG0>resulted in</SIG0> a major gas leak <ARG1>causing the evacuation of nearby buildings</ARG1> <ARG0>due to safety concerns</ARG0>.",1
cnc,train_1828_10828,10828,0,cnc_train_928_1828_10828_10,The heavy rain caused the road to flood and caused a traffic jam .',<ARG0>The heavy rain caused the road to flood</ARG0> and <ARG1>caused a traffic jam</ARG1> .',1
cnc,train_1829_10829,10829,0,cnc_train_929_1829_10829_10,"'She argued that the heavy rain and strong winds caused significant damage to the coastal areas, resulting in widespread flooding and destruction of homes.'","'She argued that <ARG0>the heavy rain and strong winds</ARG0> <SIG0>caused significant damage to</SIG0> the coastal areas, <ARG1>resulting in widespread flooding and destruction of homes.</ARG1>'",1
cnc,train_1830_10830,10830,0,cnc_train_930_1830_10830_10,"""Protesters blocked the streets today in support of stricter gun control laws demanding action from lawmakers .""","""<ARG1>Protesters blocked the streets today in support of stricter gun control laws</ARG1> <ARG0><SIG0>demanding</SIG0> action from lawmakers</ARG0> .""",1
cnc,train_1831_10831,10831,0,cnc_train_931_1831_10831_10,"'The bridge collapsed , resulting in multiple injuries.'","'<ARG1>The bridge collapsed</ARG1> , <SIG0>resulting in</SIG0> <ARG0>multiple injuries</ARG0>.'",1
cnc,train_1832_10832,10832,0,cnc_train_932_1832_10832_10,'The company experienced a significant drop in sales last quarter due to poor marketing strategies.','<ARG1>The company experienced a significant drop in sales last quarter</ARG1> <ARG0><SIG0>due to</SIG0> poor marketing strategies</ARG0>.',1
cnc,train_1833_10833,10833,0,cnc_train_933_1833_10833_10,"""The company's profits have plummeted due to a decline in consumer demand.""","""<ARG1>The company's profits have plummeted </ARG1><ARG0><SIG0>due to</SIG0> a decline in consumer demand</ARG0>.""",1
cnc,train_1834_10834,10834,0,cnc_train_934_1834_10834_10,"With the heavy rain that poured all night long, the streets were flooded, causing traffic chaos and delays.'","With <ARG0>the heavy rain that poured all night long</ARG0>, <ARG1>the streets were flooded, causing traffic chaos and delays</ARG1>.'",1
cnc,train_1835_10835,10835,0,cnc_train_935_1835_10835_10,An increase in unemployment rates has led to an increase in poverty levels across the country due to job losses and lack of income opportunities.,<SIG0>An increase in unemployment rates</SIG0> has <ARG1>led to an increase in poverty levels</ARG1> across the country <ARG0>due to job losses and lack of income opportunities</ARG0>.,1
cnc,train_1836_10836,10836,0,cnc_train_936_1836_10836_10,"'A surge in unemployment rates , led to an increase in crime.'","'<ARG0>A surge in unemployment rates</ARG0> , <ARG1><SIG0>led to</SIG0> an increase in crime</ARG1>.'",1
cnc,train_1837_10837,10837,0,cnc_train_937_1837_10837_10,'( BBC ) LONDON: A car crashed into a tree and burst into flames because the driver fell asleep at the wheel.','( BBC ) LONDON: <ARG1>A car crashed into a tree and burst into flames</ARG1> <SIG0>because</SIG0> <ARG0>the driver fell asleep at the wheel</ARG0>.',1
cnc,train_1838_10838,10838,0,cnc_train_938_1838_10838_10,'The heavy rainstorm caused extensive flooding in the low-lying areas leading to significant damage to homes and infrastructure.','<ARG1>The heavy rainstorm caused extensive flooding</ARG1> in <ARG0>the low-lying areas</ARG0> <SIG0>leading to</SIG0> significant damage to homes and infrastructure.',1
cnc,train_1839_10839,10839,0,cnc_train_939_1839_10839_10,'She argued that a lack of funding for education led to a decrease in student performance and an increase in dropout rates.','She argued that <ARG0>a lack of funding for education</ARG0> led to <ARG1>a decrease in student performance and an increase in dropout rates</ARG1>.',1
cnc,train_1840_10840,10840,0,cnc_train_940_1840_10840_10,"'The increase in pollution levels in the city, has led to a rise in respiratory illnesses among the population.'","'<ARG1>The increase in pollution levels in the city</ARG1>, <ARG0><SIG0>has led to</SIG0> a rise in respiratory illnesses among the population</ARG0>.'",1
cnc,train_1841_10841,10841,0,cnc_train_941_1841_10841_10,'The students were discussing the upcoming science fair  when they realized they had forgotten to prepare their project','<ARG0>The students were discussing the upcoming science fair </ARG0> when <ARG1>they realized they had forgotten to prepare their project</ARG1>',1
cnc,train_1842_10842,10842,0,cnc_train_942_1842_10842_10,"'Floods : Heavy rains in the region caused severe flooding in the city resulting in widespread damage to homes and infrastructure, and forcing thousands of residents to evacuate.'","'Floods : <ARG0>Heavy rains in the region caused severe flooding in the city</ARG0> <ARG1><SIG0>resulting in</SIG0> widespread damage to homes and infrastructure</ARG1>, and forcing thousands of residents to evacuate.'",1
cnc,train_1843_10843,10843,0,cnc_train_943_1843_10843_10,The heavy rain  caused the river to overflow  and resulted in widespread flooding in the city.,<SIG0>The heavy rain </SIG0> caused <ARG0>the river to overflow </ARG0> and <ARG1>resulted in widespread flooding in the city</ARG1>.,1
cnc,train_1844_10844,10844,0,cnc_train_944_1844_10844_10,"During the thunderstorm , the power went out .","During <ARG0>the thunderstorm</ARG0> , <ARG1>the power went out</ARG1> .",1
cnc,train_1845_10845,10845,0,cnc_train_945_1845_10845_10,"As the temperature dropped , the leaves began to change color.","<ARG0><SIG0>As the temperature dropped</SIG0> , <ARG1>the leaves began to change color</ARG1>.",1
cnc,train_1846_10846,10846,0,cnc_train_946_1846_10846_10,"'Heavy rain and strong winds caused widespread flooding and power outages in the city, leading to road closures and disrupted public transportation.'","'<ARG0>Heavy rain and strong winds</ARG0> <SIG0>caused</SIG0> <ARG1>widespread flooding and power outages</ARG1> in the city, leading to road closures and disrupted public transportation.'",1
cnc,train_1847_10847,10847,0,cnc_train_947_1847_10847_10,'The heavy rain and strong winds caused the tree to fall down.','<ARG1>The heavy rain and strong winds </ARG1><SIG0>caused</SIG0><ARG0> the tree to fall down</ARG0>.',1
cnc,train_1848_10848,10848,0,cnc_train_948_1848_10848_10,"'PROTESTORS Lockdown imposed in city April 15, 2022 10:00 AM UTC Demand better facilities: Residents of the city gathered outside the mayor's office to express their discontent with the current living conditions.'","'PROTESTORS Lockdown imposed in city April 15, 2022 10:00 AM UTC Demand better facilities: <ARG1>Residents of the city gathered outside the mayor's office</ARG1> <SIG0>to express their discontent</SIG0> <ARG0>with the current living conditions</ARG0>.'",1
cnc,train_1849_10849,10849,0,cnc_train_949_1849_10849_10,"Similarly, as the economy continued to decline despite government interventions companies laid off thousands of employees.","Similarly, <ARG1>as the economy continued to decline</ARG1> <SIG0>despite government interventions</SIG0> <ARG0>companies laid off thousands of employees</ARG0>.",1
cnc,train_1850_10850,10850,0,cnc_train_950_1850_10850_10,'The stock market crashed because investors panicked after the release of disappointing economic data.','<ARG1>The stock market crashed</ARG1> because <ARG0>investors panicked</ARG0> after the release of disappointing economic data<SIG0>.</SIG0>',1
cnc,train_1851_10851,10851,0,cnc_train_951_1851_10851_10,'Mumbai The heavy rain led to severe flooding in several parts of the city when the drainage system failed to cope with the excessive water.','Mumbai <ARG1>The heavy rain led to severe flooding in several parts of the city</ARG1> when <ARG0>the drainage system failed to cope with the excessive water</ARG0>.',1
cnc,train_1852_10852,10852,0,cnc_train_952_1852_10852_10,"'In Chennai, a group of students boycotted their classes, demanding better facilities on campus because the university administration failed to fulfill their promises to improve the infrastructure.'","'In Chennai, <ARG1>a group of students boycotted their classes, demanding better facilities on campus</ARG1> <ARG0>because the university administration failed to fulfill their promises to improve the infrastructure</ARG0>.'",1
cnc,train_1853_10853,10853,0,cnc_train_953_1853_10853_10,"'According to the weather forecast, heavy rainfall could lead to flooding.'","'According to the weather forecast, <ARG0>heavy rainfall </ARG0><SIG0>could lead to</SIG0> <ARG1>flooding</ARG1>.'",1
cnc,train_1854_10854,10854,0,cnc_train_954_1854_10854_10,"The electricity went off as soon as the storm hit , causing all the lights in the neighborhood to go out .","The electricity went off <ARG1>as soon as the storm hit</ARG1> , causing <ARG0>all the lights in the neighborhood to go out</ARG0> .",1
cnc,train_1855_10855,10855,0,cnc_train_955_1855_10855_10,"'When the car broke down, the driver called for a tow truck to fix the problem.'","'When <ARG0>the car broke down</ARG0>, <SIG0>the driver called for a tow truck</SIG0> <ARG1>to fix the problem</ARG1>.'",1
cnc,train_1856_10856,10856,0,cnc_train_956_1856_10856_10,'The heavy rain disrupted the traffic flow causing long delays and congestion on the roads due to poor drainage systems.','The heavy rain disrupted the traffic flow <SIG0>causing</SIG0> <ARG1>long delays and congestion on the roads</ARG1> <ARG0>due to poor drainage systems</ARG0>.',1
cnc,train_1857_10857,10857,0,cnc_train_957_1857_10857_10,'Jane decided to study every day for her upcoming exam so that she could improve her grades before the end of the semester.','<ARG1>Jane decided to study every day for her upcoming exam</ARG1> <ARG0><SIG0>so that</SIG0> she could improve her grades</ARG0> before the end of the semester.',1
cnc,train_1858_10858,10858,0,cnc_train_958_1858_10858_10,'The company implemented a new marketing strategy in order to increase brand awareness and attract more customers.','<ARG1>The company implemented a new marketing strategy</ARG1> <ARG0><SIG0>in order to</SIG0> increase brand awareness and attract more customers</ARG0>.',1
cnc,train_1859_10859,10859,0,cnc_train_959_1859_10859_10,She joined the gym to improve her fitness and ended up losing a significant amount of weight.,<ARG0>She joined the gym</ARG0> <SIG0>to improve her fitness</SIG0> <ARG1>and ended up losing a significant amount of weight</ARG1>.,1
cnc,train_1860_10860,10860,0,cnc_train_960_1860_10860_10,"""On January 15, while walking in the park, I stumbled over a fallen branch causing me to lose my balance and fall.""","""On January 15, while walking in the park, I stumbled <ARG1>over a fallen branch</ARG1> causing <ARG0>me to lose my balance and fall</ARG0>.""",1
cnc,train_1861_10861,10861,0,cnc_train_961_1861_10861_10,"'DELHI Traffic jam due to heavy rain August 10, 2021 09:30 AM IST Chaos on the roads :'","'DELHI <ARG1>Traffic jam</ARG1> <ARG0>due to heavy rain</ARG0> August 10, 2021 09:30 AM IST Chaos on the roads :'",1
cnc,train_1862_10862,10862,0,cnc_train_962_1862_10862_10,"'She lost her job after consistently being late to work, leading to financial insecurity and having to find a new source of income .'","'She lost her job <ARG0><SIG0>after consistently being late to work</SIG0></ARG0>, leading to financial insecurity and having to find a new source of income <ARG1>.</ARG1>'",1
cnc,train_1863_10863,10863,0,cnc_train_963_1863_10863_10,'Government officials warned that failure to enforce stricter environmental regulations could lead to irreversible damage to the ecosystem.','Government officials warned <ARG1>that failure to enforce stricter environmental regulations</ARG1> <ARG0><SIG0>could lead to irreversible damage to the ecosystem</SIG0>.</ARG0>',1
cnc,train_1864_10864,10864,0,cnc_train_964_1864_10864_10,"'Heavy rain poured down from the dark clouds above, flooding the streets, causing severe traffic congestion.'","'Heavy rain poured down from the dark clouds above, <ARG0>flooding the streets</ARG0>, <ARG1><SIG0>causing</SIG0> severe traffic congestion</ARG1>.'",1
cnc,train_1865_10865,10865,0,cnc_train_965_1865_10865_10,'The heavy rain caused flooding in the streets resulting in several cars getting stuck and people having to evacuate their homes.','<ARG0>The heavy rain caused flooding in the streets</ARG0> <SIG0>resulting in</SIG0> <ARG1>several cars getting stuck and people having to evacuate their homes</ARG1>.',1
cnc,train_1866_10866,10866,0,cnc_train_966_1866_10866_10,"""PROTESTORS Students demand stricter gun control laws after recent school shooting organizing a peaceful demonstration to show their frustration with the government's inaction towards gun violence.""","""PROTESTORS Students demand stricter gun control laws after recent school shooting <ARG1>organizing a peaceful demonstration</ARG1> <ARG0><SIG0>to show their frustration with</SIG0> the government's inaction</ARG0> towards gun violence.""",1
cnc,train_1867_10867,10867,0,cnc_train_967_1867_10867_10,"'The students – many of whom were carrying backpacks and notebooks and were armed with pencils and highlighters , as well as textbooks and study guides – improved by studying diligently and attending tutoring sessions .'","'<ARG1>The students – many of whom were carrying backpacks and notebooks and were armed with pencils and highlighters , as well as textbooks and study guides – improved</ARG1> <SIG0>by</SIG0> <ARG0>studying diligently and attending tutoring sessions</ARG0> .'",1
